,Network Id,Retailer LocId,Retailer Location Name,Agency #,Activation Start Date,Activation End Date,Vacation Start1,Vacation End1,Vacation Start2,Vacation End2,Vacation Start3,Vacation End3,Vacation Start4,Vacation End4,Holiday1,Holiday2,Holiday3,Holiday4,Location Address,Location City,Location Region,Location Postalcode,Location Phone,Location Email,Location Direction,Working Days,Opening Hr Day1,Opening Hr Day2,Opening Hr Day3,Opening Hr Day4,Opening Hr Day5,Opening Hr Day6,Opening Hr Day7,Opening Hrs Holiday,Lattitude,Longitude,Is Active,Last Update,Unique Key,Location Address2
,FRMRS,29602,LA CORBEILLE FLEURIE,6483,27-11-2009,,12-2-2016,15-2-2016,,,,,,,14-2-2015,23-2-2016,,,8 AVENUE JEAN MOULIN,MIRAMAS,,13140,,,FACE MAGASIN DE CYCLE,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00",,"43,5792174","5,0021685",Y,01-MAR-16 10.47.42.613873000 AM,E9FE541E1198C5CF870E2AD2E9D826EA,
,FRMRS,29629,LA VALSE DES FLEURS,6483,5-3-2005,,,,,,,,,,,,,16-8-2013,252 AVENUE DE MONTOLIVET,MARSEILLE,,13012,,,AU-DESSUS CLINIQUE BEAUREGARD  FACE CASINO,"Sun,Mon,Tue,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","09:00 - 12:30,15:00 - 19:30","09:00 - 12:30,15:00 - 19:30","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,15:00 - 19:30","09:00 - 12:30,15:00 - 19:30","09:00 - 12:30,15:00 - 19:30",,"43,3143989","5,4139644",Y,01-MAR-16 10.47.42.613873000 AM,FDE9211FF7ADF234FFA16AF8E32E66FD,
,FRMRS,29637,PRIMEUR LA JARDINIERE,2658,1-10-2005,,20-2-2016,29-2-2016,,,,,,,19-2-2016,,,,10 PLACE DES FETES,CAVAILLON,,84300,,,CTRE COMMERCIAL DES CONDAMINES,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 12:00,00:00 - 00:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00",,"43,84678","5,040741",Y,01-MAR-16 10.47.42.613873000 AM,3BA864096B361BFB9787B06E6FF3DA72,LES CONDAMINES
,FRMRS,29645,LIBRAIRIE DE LA FONTAINE,9300,3-2-2016,,,,,,,,,,,,,,2 AVENUE DE LA DHUYS,COUBRON,,93470,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:30 - 12:30,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00",,"48,9153783","2,5882992",Y,01-MAR-16 10.47.42.613873000 AM,A02C0D211B0E9953C886CE62CC481277,
,FRMRS,29670,MAISON DE LA PRESSE,7293,28-11-2014,,,,,,,,,,,,,,3 PLACE DU GENERAL DE GAULLE,AUFFAY,,76720,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","07:00 - 12:30,00:00 - 00:00","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:30 - 12:30,14:00 - 19:00",,"49,7191112","1,0999136",Y,01-MAR-16 10.47.42.613873000 AM,2FF1270D4DC8079F13A18746EF202492,
,FRMRS,29688,FLEUR DES FONTINETTES,6629,16-11-2015,,,,,,,,,,,,,,15 RUE DES FONTINETTES,CALAIS,,62100,,,RUE DES FONTINETTES,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:30 - 13:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00",,"50,9460986","1,85287",Y,01-MAR-16 10.47.42.613873000 AM,E780946EEDEFDF7BFADD9CFA8582AD4C,
,FRMRS,29726,LES PROFESSIONNELS,6882,13-3-2015,,,,,,,,,,24-12-2015,26-12-2015,,,5 RUE DAVY,PARIS,,75017,,,METRO GUY MOQUET               LIGNE 13,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 12:00,13:00 - 19:00","08:00 - 12:00,13:00 - 19:00","08:00 - 12:00,13:00 - 19:00","08:00 - 12:00,13:00 - 19:00","08:00 - 12:00,13:00 - 19:00","08:30 - 12:00,13:00 - 18:00",,"48,8907838","2,3259219",Y,01-MAR-16 10.47.42.613873000 AM,F68F45169AFB93D14BE08994ECEE9A7C,
,FRMRS,29742,LIBRAIRIE PAPETERIE CADEAU,6769,1-10-2014,,,,,,,,,,2-5-2015,,,,1 PLACE SAINT-JEAN,AMBERT,,63600,,,PLACE PRINCIPALE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00",,"45,5507331","3,7394183",Y,01-MAR-16 10.47.42.613873000 AM,A532F137A0F0DE99CAFB839B04B0AB1D,
,FRMRS,29769,MELINDA EXOTIQUE,6882,16-12-2015,3-3-2016,2-3-2016,2-4-2016,,,24-2-2016,3-3-2016,,,,,,,116 BIS RUE PABLO PICASSO,NANTERRE,,92000,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","10:00 - 12:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00",,"48,8884768","2,2247781",Y,01-MAR-16 10.47.42.613873000 AM,A50837216C2156A49C44A8D99B754D7E,
,FRMRS,34584,LE VERRE LUISANT,2216,23-10-1995,,,,,,,,,,2-10-2013,3-10-2013,4-10-2013,16-8-2013,6 PLACE DU GENERAL DE GAULLE,FAVERGES,,74210,,,SOUS LES ARCADES,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00",,"45,745853","6,2951326",Y,01-MAR-16 10.47.43.744099000 AM,0EB85A50FABF495B71E8DE3D30355C3C,
,FRMRS,34592,AU JARDIN DE LAURA,7200,29-9-2014,,,,,,,,,,,,,,17 GRANDE RUE,JOUET SUR L'AUBOIS,,18320,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00",,"47,044727","2,9872391",Y,01-MAR-16 10.47.43.744099000 AM,C5B79087F4165609F7BC5ACCDB90A03B,
,FRMRS,34614,INTERMARCHE CONTACT,6769,16-5-2006,,,,,,,,,,2-11-2013,,,16-8-2013,21 PLACE DU 8 MAI 1945,NERIS LES BAINS,,3310,,,DERRIERE MARCHE COUVERT,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 12:15,15:00 - 19:15","09:00 - 12:15,15:00 - 19:15","09:00 - 12:15,15:00 - 19:15","09:00 - 12:15,15:00 - 19:15","09:00 - 12:15,15:00 - 19:15","09:00 - 12:15,15:00 - 19:15",,"46,28837","2,6611998",Y,01-MAR-16 10.47.43.744099000 AM,476FB1566DFE69B5CD5C0E5347843E96,
,FRMRS,34649,LES FLEURS DU GUIERS,7153,29-1-2009,,29-12-2015,13-1-2016,,,,,,,10-11-2015,,,16-8-2013,53 RUE DU COUVENT,ST GENIX SUR GUIERS,,73240,,,CENTRE BOURG,"Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00",,"45,599495","5,632127",Y,01-MAR-16 10.47.43.744099000 AM,359E0B6A969BEEA93F140A0A96C49C40,
,FRMRS,34657,TATI SAINT ETIENNE,7153,24-6-2015,,14-1-2016,15-1-2016,,,,,,,,,,,18 RUE DES ROCHETTES,SAINT-ETIENNE,,42000,,,FACE GEANT CASINO,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00",,"45,4429532","4,4209487",Y,01-MAR-16 10.47.43.744099000 AM,757DBE2A1A613524FD90EAA621E30C3A,MONTHIEU
,FRMRS,34665,EPICERIE DES QUINZE,7374,19-11-2015,,,,,,,,,,25-3-2016,,,26-12-2016,11 RUE DE BRUGES,STRASBOURG,,67000,,,FACE GARAGE PEUGEOT RUE DE L'Y ES QUARTIER DES QUINZE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 21:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00",,"48,5852097","7,7765608",Y,01-MAR-16 10.47.43.744099000 AM,6C1E28712593B7C8BCA7346CD8E7F24B,
,FRMRS,34673,TABAC CADEAUX - LA CAUSETTE,2658,24-3-2011,,,,,,,,,,19-1-2016,,,,RUE DU 11 NOVEMBRE 1918,FLAVIAC,,7000,,,ROUTE DEPARTEMENTALE 104,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","06:00 - 13:00,15:00 - 19:00","06:00 - 13:00,15:00 - 19:00","06:00 - 13:00,15:00 - 19:00","06:00 - 13:00,15:00 - 19:00","06:00 - 13:00,15:00 - 19:00","06:00 - 12:00,16:00 - 19:00",,"44,747105","4,6737957",Y,01-MAR-16 10.47.43.744099000 AM,A50175248C13117B8B34221BE9C50E0F,ROUTE DEPARTEMENTALE 104
,FRMRS,34681,TATI MONDEVILLE,6556,30-6-2016,,,,,,,,,,,,,,2 AVENUE DES COMMERCES,MONDEVILLE,,14120,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,14:30 - 19:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00",,"49,162659","-0,296711",Y,01-MAR-16 10.47.43.744099000 AM,6A9D18BE4BF362B7BBD2C8BA3B314E11,CC REGIONAL MONDEVILLE
,FRMRS,34690,SAS JOUR J,9300,22-1-2015,,3-2-2016,29-2-2016,,,,,,,11-2-2016,,,,201 AVENUE JEAN JAURES,AUBERVILLIERS,,93300,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00",,"48,9130529","2,4016703",Y,01-MAR-16 10.47.43.744099000 AM,D465891F230B260BBCCB3207BCB1347D,
,FRMRS,34703,GSM INFORMATIQUE,7374,1-12-2015,,,,,,,,,,26-12-2015,,,,29 PLACE DE LATTRE DE TASSIGNY,THANN,,68800,,,FACE GROUPAMA A COTE DU MAG CO OP,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 13:00,14:00 - 19:00","10:00 - 13:00,14:00 - 19:00","10:00 - 13:00,14:00 - 19:00","10:00 - 13:00,14:00 - 19:00","10:00 - 12:00,00:00 - 00:00",,"47,8128591","7,0977527",Y,01-MAR-16 10.47.43.744099000 AM,7F819F27651C8CD162AA7750D9ED3EB6,
,FRMRS,34711,PLESSE OPTIQUE,7196,21-7-2015,,23-1-2016,31-1-2016,,,,,,,24-12-2015,26-12-2015,31-12-2015,2-1-2016,9 PLACE DE L'EGLISE,PLESSE,,44630,,,PLACE DE L EGLISE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 18:00",,"47,5410442","-1,8870959",Y,01-MAR-16 10.47.43.744099000 AM,3E4E41F6A993C32670DCEA5813B808C3,
,FRMRS,34746,SECRET'S NESS,9300,13-10-2015,,,,,,,,,,,,,,39 AVENUE DE LA REPUBLIQUE,AUBERVILLIERS,,93300,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:30 - 13:30,14:00 - 18:30","10:30 - 13:30,14:00 - 18:30","10:30 - 13:30,14:00 - 18:30","10:30 - 13:30,14:00 - 18:30","10:30 - 13:30,14:00 - 18:30",,"48,9113229","2,3848413",Y,01-MAR-16 10.47.43.744099000 AM,438C5342DF55165736C6549C22013951,
,FRMRS,34754,PERREAU PRESSE,6629,24-10-2013,,,,,,,,,,,,,,3 BIS RUE DES DES DEPORTES,CRESPIN,,59154,,,EN FACE DE LA PHARMACIE DE LA  FRONTIERE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 12:30,00:00 - 00:00","07:30 - 12:30,14:00 - 19:00","07:30 - 12:30,14:00 - 19:00","07:30 - 12:30,14:00 - 19:00","07:30 - 12:30,14:00 - 19:00","07:30 - 12:30,14:00 - 19:00","07:30 - 12:30,00:00 - 00:00",,"50,403732","3,6660647",Y,01-MAR-16 10.47.43.744099000 AM,D4FFAE2AEA8CCDE6F3325E21E80A3006,
,FRMRS,34762,PRINCE ET PRINCESSE,7188,2-4-2013,,,,,,,,,,,,,,9 POLE D'ACTIVITE STE JULIE,MONTFERRIER-SUR-LEZ,,34980,,,PARKING DEVANT BOUTIQUE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:00,15:30 - 19:00","10:00 - 12:00,15:30 - 19:00","10:00 - 12:00,15:30 - 19:00","10:00 - 12:00,15:30 - 19:00","10:00 - 12:00,15:30 - 19:00",,"43,671825","3,859265",Y,01-MAR-16 10.47.43.744099000 AM,8FCB0E9565A46A354B08DD014A04521B,ROND POINT BAILLARGUET/RD 17
,FRMRS,34819,AUTOSECURITE,7439,20-6-2014,,31-12-2015,1-2-2016,4-2-2016,29-2-2016,,,,,26-12-2015,2-1-2016,3-2-2016,4-2-2016,5 RUE MENDES FRANCE,SAINT ALBAN,,31140,,,C.COMMERCIAL MENDES FRANC      A COTE DU CHINOIS,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 18:00","08:30 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 15:00",,"43,6849081","1,4071264",Y,01-MAR-16 10.47.43.744099000 AM,8A3F1052AC7270DA5873D34585F6C2B7,
,FRMRS,34827,SALON MARHABA,9300,12-11-2014,,12-1-2016,31-1-2016,,,3-2-2016,16-2-2016,,,17-7-2015,9-9-2015,,,104 RUE DE PARIS,MONTREUIL,,93100,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","13:00 - 19:00,00:00 - 00:00","13:00 - 19:30,00:00 - 00:00","13:00 - 19:30,00:00 - 00:00","13:00 - 19:30,00:00 - 00:00","13:00 - 19:30,00:00 - 00:00","13:00 - 19:30,00:00 - 00:00","13:00 - 19:30,00:00 - 00:00",,"48,857021","2,4282174",Y,01-MAR-16 10.47.43.744099000 AM,BD6B75EA56E66CC4D4A09B8A40300F41,
,FRMRS,39756,EPI SERVICE,7196,1-2-2012,,,,,,,,,,,,,16-8-2013,11 ROUTE DU LUDE,NOYANT,,49490,,,ROUTE DU LUDE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","08:00 - 13:00,15:30 - 20:00","08:00 - 13:00,15:30 - 20:00","08:00 - 13:00,15:30 - 20:00","08:00 - 13:00,15:30 - 20:00","08:00 - 13:00,15:30 - 20:00","08:00 - 13:00,15:30 - 20:00",,"47,513176","0,1141386",Y,01-MAR-16 10.47.45.117592000 AM,1C19F80B1EF8D21FE7EB3DD7057D2B89,
,FRMRS,39772,MERCERIE RETOUCHES DEFRAIN,7374,13-4-2010,,9-2-2016,22-2-2016,,,,,,,25-3-2016,,,26-12-2016,235 RUE DE METZ,VITTEL,,88800,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00",,"48,202152","5,9439645",Y,01-MAR-16 10.47.45.117592000 AM,9D1096F0458CD9838F42CAE27F010C20,
,FRMRS,39799,BOULANGERIE GREMMEL,6777,14-11-2012,,,,,,,,,,2-11-2013,,,16-8-2013,13 RUE DE BESANCON,THISE,,25220,,,C VILLE RUE PRINCIPALE,"Sun,Tue,Wed,Thu,Fri,Sat","06:00 - 12:45,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","06:00 - 12:45,15:00 - 19:00","06:00 - 12:45,15:00 - 19:00","06:00 - 12:45,15:00 - 19:00","06:00 - 12:45,15:00 - 19:00","06:00 - 12:45,15:00 - 19:00",,"47,28348","6,0795274",Y,01-MAR-16 10.47.45.117592000 AM,D9952F34327B8DFFC1A9D3B8C1326192,
,FRMRS,39802,GITEM,6777,28-11-2012,,2-1-2016,11-1-2016,,,,,,,9-5-2014,10-5-2014,,16-8-2013,30 GRANDE RUE,ARBOIS,,39600,,,SOUS LES ARCADES CENTRE VILLE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 18:00",,"46,903152","5,7734437",Y,01-MAR-16 10.47.45.117592000 AM,6E760AA0C9EEEC48FAA240B3371F11B2,
,FRMRS,39845,LE PALAIS DE LA BIERE,6629,12-10-2011,,,,,,,,,,,,,16-8-2013,1 RUE VICTOR HUGO,ESCAUDAIN,,59124,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 20:00,00:00 - 00:00","08:00 - 20:00,00:00 - 00:00","08:00 - 20:00,00:00 - 00:00","08:00 - 14:00,00:00 - 00:00","08:00 - 20:00,00:00 - 00:00","08:00 - 20:00,00:00 - 00:00","08:00 - 20:00,00:00 - 00:00",,"50,33357","3,3446069",Y,01-MAR-16 10.47.45.117592000 AM,21DAF09F3FDB5E60445CE4D0E0835B1E,
,FRMRS,39861,SAVOIE PIECE MENAGER,2216,20-2-2013,,,,,,,,,,26-12-2015,2-1-2016,,16-5-2015,8 BOULEVARD DECOUZ,ANNECY,,74000,,,ALLEE PARKING A COTE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:30 - 18:30","10:00 - 12:00,14:30 - 18:30","10:00 - 12:00,14:30 - 18:30","10:00 - 12:00,14:30 - 18:30","10:00 - 12:00,14:30 - 18:30","10:00 - 12:00,00:00 - 00:00",,"45,905304","6,1225386",Y,01-MAR-16 10.47.45.117592000 AM,089BA01CADA444A6717D33CB64A69C10,ALLEE PARKING A COTE MAGASIN
,FRMRS,39888,WEST RIDER,6882,9-6-2015,,14-2-2016,22-2-2016,,,,,,,,,,,22 RUE NATIONALE,MANTES LA JOLIE,,78200,,,CENTRE VILLE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00",,"48,9908472","1,7184659",Y,01-MAR-16 10.47.45.117592000 AM,FF8CEA498571DB00D7CB1502F19FE50D,
,FRMRS,39900,SARL COLVERT,2542,30-11-2005,,,,,,,,,,19-12-2015,21-12-2015,,16-8-2013,20 RUE DE LA FRIPERIE,PROVINS,,77160,,,PROCHE DE LA  MAIRIE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 19:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"48,5599","3,3000033",Y,01-MAR-16 10.47.45.117592000 AM,B587E546E913A2E4344E1FBBDA5D386C,MAGASIN DE VETEMENT
,FRMRS,39918,TABAC PRESSE LOTO,6556,19-1-2016,,,,,,,,,,,,,,RUE MOLIERE,CAEN,,14000,,,CENTRE COMMERCIAL MOLIERE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:00 - 12:30,14:30 - 19:30","07:00 - 12:30,14:30 - 19:30","07:00 - 12:30,14:30 - 19:30","07:00 - 12:30,14:30 - 19:30","07:00 - 12:30,14:30 - 19:30","07:00 - 12:30,14:30 - 19:30",,"49,1933355","-0,3928",Y,01-MAR-16 10.47.45.117592000 AM,602875D2524CABDAFF72BEB346BDA875,
,FRMRS,39926,BAR TABAC DU RIO,7200,9-6-2014,,24-12-2015,4-1-2016,,,,,,,10-9-2015,,,,66 RUE DU FAUBOURG ST GERMAIN,SULLY SUR LOIRE,,45600,,,,"Mon,Tue,Wed,Thu,Fri","00:00 - 00:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00",,"47,764256","2,3582125",Y,01-MAR-16 10.47.45.117592000 AM,A1375BB1590CCC0D4DA5A4E1B66DA832,
,FRMRS,39969,LYS EVASION,6629,21-1-2015,,,,,,,,,,,,,,252 RUE DE LA LYS,HALLUIN,,59250,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 20:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00",,"50,7773395","3,0991799",Y,01-MAR-16 10.47.45.117592000 AM,F3A038AD93E3593ADE6FF7A63861A19F,
,FRMRS,39985,DEFI-CANIN,6629,20-6-2009,,,,,,,,,,30-1-2016,26-12-2015,31-12-2015,2-1-2016,5 RUE JEAN JAURES,HOUPLINES,,59116,,,A 50M HOTEL DE VILLE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 14:00,00:00 - 00:00",,"50,68903","2,905977",Y,01-MAR-16 10.47.45.117592000 AM,43238D8B7C9F7D99AB36918E36277BFF,
,FRMRS,39993,ORPHEE FLEURS,6629,5-2-1996,,,,,,,,,,,,,16-8-2013,140 AVENUE DE LA LIBERATION,AULNOY LEZ VALENCIENNES,,59300,,,RN 140.FACE CAFE DAVID,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00",,"50,336323","3,5242696",Y,01-MAR-16 10.47.45.117592000 AM,6CB405C818EB4B1718D505A9A3A4B4B0,
,FRMRS,40037,AU RENVERS,6777,14-1-2015,,,,,,,,,,,,,,3 RUE RENVERS DE PLUMONT,DOLE,,39100,,,QUARTIER INTERMARCHE CENTRE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 21:30,00:00 - 00:00","07:00 - 12:30,16:00 - 21:30","07:00 - 12:30,16:00 - 21:30","07:00 - 12:30,16:00 - 21:30","07:00 - 12:30,16:00 - 21:30","07:00 - 12:30,16:00 - 21:30","07:00 - 12:30,16:00 - 21:30",,"47,0925417","5,4786483",Y,01-MAR-16 10.47.45.117592000 AM,74B399FA49F6A8FEACD24E3C47E0133A,
,FRMRS,40053,AU ROTIN FLEURI,2542,18-12-2007,,,,,,,,,,16-8-2013,,,,3 RUE DE MILLY,BOUTIGNY SUR ESSONNE,,91820,,,A COTE DU PROXI,"Sun,Mon,Tue,Thu,Fri,Sat","09:30 - 13:00,00:00 - 00:00","09:30 - 12:30,16:00 - 19:30","09:30 - 12:30,16:00 - 19:30","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,16:00 - 19:30","09:30 - 12:30,16:00 - 19:30","09:30 - 12:30,16:00 - 19:30",,"48,43089","2,3812537",Y,01-MAR-16 10.47.45.117592000 AM,95F820389D4807C26555A25F574C507A,
,FRMRS,40061,VIVAL,7153,15-10-2014,,8-1-2016,20-1-2016,,,,,,,,,,,9 BOULEVARD DES ALLEES,AMPUIS,,69420,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","10:00 - 12:30,15:00 - 19:30","08:30 - 12:30,15:00 - 19:30","08:30 - 12:30,15:00 - 19:30","08:30 - 12:30,15:00 - 19:30","08:30 - 12:30,15:00 - 19:30","08:30 - 12:30,15:00 - 19:30",,"45,4895281","4,8112742",Y,01-MAR-16 10.47.45.117592000 AM,83FCE4A932439C8AD66F9D41F277FBDA,
